x, y dims for both T and DP
          14        2154
min interval, smoothing pts, hour avg interval
       3      21       1
 
Temperature Standard Deviations
    year   month     day    hour       1       2       3       4       5       6       7       8       9      10
      13       8      10      16    0.25    0.21    0.16    0.18    0.13    0.13    0.16    0.21    0.24    0.19
      13       8      10      17    0.12    0.15    0.18    0.22    0.12    0.18    0.22    0.14    0.19    0.22
      13       8      10      18    0.14    0.13    0.13    0.16    0.11    0.22    0.19    0.14    0.15    0.18
      13       8      10      19    0.14    0.12    0.17    0.15    0.16    0.34    0.39    0.16    0.23    0.19
      13       8      10      20    0.33    0.20    0.29    0.30    0.11    0.22    0.29    0.14    0.13    0.10
      13       8      10      21    0.15    0.08    0.14    0.14    0.06    0.08    0.19    0.08    0.06    0.09
      13       8      10      22    0.24    0.14    0.21    0.17    0.12    0.16    0.20    0.20    0.13    0.17
      13       8      10      23    0.31    0.22    0.21    0.27    0.12    0.10    0.36    0.21    0.18    0.13
      13       8      11       0    0.25    0.16    0.16    0.15    0.10    0.08    0.29    0.19    0.15    0.16
      13       8      11       1    0.16    0.09    0.19    0.21    0.08    0.13    0.25    0.20    0.16    0.25
      13       8      11       2    0.22    0.21    0.23    0.19    0.17    0.23    0.21    0.15    0.23    0.18
      13       8      11       3    0.19    0.13    0.18    0.13    0.13    0.13    0.16    0.10    0.12    0.10
      13       8      11       4    0.10    0.13    0.25    0.29    0.13    0.08    0.17    0.10    0.15    0.10
      13       8      11       5    0.15    0.14    0.16    0.18    0.09    0.16    0.19    0.20    0.12    0.14
      13       8      11       6    0.15    0.20    0.13    0.08    0.08    0.13    0.19    0.08    0.10    0.06
      13       8      11       7    0.16    0.18    0.12    0.09    0.16    0.18    0.27    0.10    0.17    0.12
      13       8      11       8    0.10    0.08    0.43    0.33    0.12    0.10    0.14    0.27    0.19    0.31
      13       8      11       9    0.17    0.15    0.33    0.17    0.27    0.20    0.45    0.41    0.55    0.36
      13       8      11      10    0.53    0.50    0.42    0.24    0.34    0.29    0.51    0.19    0.29    0.42
      13       8      11      11    0.16    0.35    0.33    0.26    0.20    0.27    0.58    0.48    0.45    0.40
      13       8      11      12    0.09    0.13    0.22    0.31    0.15    0.14    0.43    0.15    0.27    0.11
      13       8      11      13    0.17    0.20    0.10    0.15    0.15    0.17    0.28    0.13    0.20    0.12
      13       8      11      14    0.15    0.16    0.13    0.20    0.20    0.12    0.31    0.18    0.13    0.29
      13       8      11      15    0.12    0.12    0.17    0.19    0.11    0.10    0.18    0.14    0.20    0.18
      13       8      11      16    0.17    0.10    0.11    0.16    0.08    0.14    0.32    0.09    0.17    0.18
      13       8      11      17    0.19    0.11    0.16    0.17    0.09    0.15    0.30    0.10    0.18    0.12
      13       8      11      18    0.14    0.12    0.13    0.30    0.12    0.27    0.30    0.30    0.09    0.13
      13       8      11      19    0.14    0.17    0.17    0.15    0.12    0.55    0.19    0.22    0.11    0.06
      13       8      11      20    0.04    0.05    0.10    0.06    0.05    0.07    0.06    0.08    0.10    0.06
      13       8      11      21    0.05    0.06    0.12    0.12    0.06    0.05    0.08    0.08    0.04    0.08
      13       8      11      22    0.04    0.05    0.09    0.07    0.08    0.10    0.11    0.11    0.08    0.07
      13       8      11      23    0.04    0.05    0.08    0.07    0.05    0.06    0.06    0.06    0.05    0.04
      13       8      12       0    0.04    0.04    0.06    0.06    0.04    0.05    0.08    0.06    0.04    0.05
      13       8      12       1    0.05    0.08    0.07    0.07    0.06    0.05    0.08    0.14    0.12    0.13
      13       8      12       2    0.04    0.06    0.06    0.06    0.07    0.04    0.06    0.07    0.10    0.11
      13       8      12       3    0.05    0.06    0.07    0.12    0.06    0.04    0.06    0.05    0.05    0.04
      13       8      12       4    0.06    0.06    0.08    0.09    0.06    0.04    0.05    0.04    0.05    0.03
      13       8      12       5    0.05    0.04    0.06    0.07    0.07    0.07    0.05    0.05    0.05    0.05
      13       8      12       6    0.08    0.08    0.07    0.08    0.06    0.07    0.05    0.05    0.04    0.05
      13       8      12       7    0.36    0.34    0.19    0.32    0.25    0.20    0.16    0.13    0.15    0.12
      13       8      12       8    0.36    0.14    0.18    0.24    0.11    0.18    0.14    0.19    0.12    0.11
      13       8      12       9    0.21    0.22    0.14    0.24    0.39    0.26    0.26    0.26    0.23    0.18
      13       8      12      10    0.21    0.27    0.23    0.30    0.15    0.16    0.26    0.33    0.17    0.22
      13       8      12      11    0.41    0.50    0.43    0.38    0.49    0.24    0.38    0.66    0.31    0.62
      13       8      12      12    0.27    0.40    0.41    0.37    0.40    0.27    0.41    0.31    0.22    0.55
      13       8      12      13    0.16    0.40    0.26    0.33    0.31    0.16    0.29    0.24    0.25    0.17
      13       8      12      14    0.30    0.26    0.35    0.32    0.31    0.13    0.55    0.72    0.39    0.32
      13       8      12      15    0.19    0.17    0.32    0.15    0.27    0.41    0.24    0.39    0.14    0.16
      13       8      12      16    0.29    0.42    0.49    0.28    0.35    0.30    0.19    0.55    0.40    0.36
      13       8      12      17    0.29    0.35    0.73    0.44    0.54    0.75    0.82    0.92    0.89    1.12
      13       8      12      18    0.18    0.14    0.16    0.15    0.07    0.46    0.12    0.08    0.59    0.48
      13       8      12      19    0.08    0.08    0.19    0.12    0.10    0.16    0.08    0.07    0.11    0.11
      13       8      12      20    0.12    0.11    0.13    0.19    0.22    0.27    0.07    0.09    0.24    0.13
      13       8      12      21    0.10    0.10    0.12    0.15    0.11    0.06    0.08    0.07    0.15    0.10
      13       8      12      22    0.07    0.05    0.14    0.11    0.12    0.10    0.11    0.07    0.05    0.07
      13       8      12      23    0.03    0.05    0.10    0.15    0.06    0.20    0.10    0.03    0.04    0.07
      13       8      13       0    0.06    0.07    0.08    0.09    0.05    0.17    0.06    0.02    0.07    0.15
      13       8      13       1    0.04    0.05    0.09    0.08    0.06    0.05    0.08    0.02    0.05    0.09
      13       8      13       2    0.04    0.03    0.05    0.07    0.05    0.05    0.12    0.04    0.04    0.04
      13       8      13       3    0.06    0.05    0.07    0.08    0.03    0.07    0.02    0.05    0.03    0.05
      13       8      13       4    0.05    0.04    0.06    0.05    0.10    0.19    0.08    0.03    0.03    0.04
      13       8      13       5    0.08    0.05    0.06    0.06    0.07    0.14    0.07    0.03    0.02    0.04
      13       8      13       6    0.10    0.06    0.07    0.05    0.05    0.18    0.07    0.05    0.04    0.06
      13       8      13       7    0.07    0.06    0.04    0.07    0.09    0.13    0.05    0.05    0.06    0.08
      13       8      13       8    0.05    0.08    0.09    0.08    0.09    0.13    0.06    0.06    0.07    0.08
      13       8      13       9    0.15    0.15    0.08    0.19    0.34    0.18    0.13    0.09    0.08    0.11
      13       8      13      10    0.48    0.26    0.33    0.38    0.41    0.18    0.35    0.24    0.31    0.20
      13       8      13      11    0.28    0.32    0.37    0.36    0.29    0.28    0.36    0.20    0.30    0.42
      13       8      13      12    0.24    0.22    0.21    0.24    0.38    0.33    0.17    0.18    0.16    0.21
      13       8      13      13    0.16    0.25    0.21    0.24    0.29    0.23    0.33    0.27    0.34    0.34
      13       8      13      14    0.13    0.20    0.28    0.15    0.23    0.17    0.34    0.20    0.19    0.11
      13       8      13      15    0.10    0.11    0.11    0.11    0.16    0.15    0.29    0.15    0.15    0.16
      13       8      13      16    0.15    0.10    0.10    0.10    0.11    0.12    0.39    0.11    0.19    0.19
      13       8      13      17    0.17    0.23    0.09    0.11    0.14    0.16    0.24    0.12    0.13    0.14
      13       8      13      18    0.16    0.07    0.13    0.10    0.13    0.08    0.24    0.09    0.15    0.07
      13       8      13      19    0.07    0.13    0.11    0.12    0.13    0.13    0.31    0.12    0.12    0.13
      13       8      13      20    0.07    0.07    0.07    0.08    0.06    0.07    0.10    0.07    0.08    0.10
      13       8      13      21    0.04    0.05    0.06    0.06    0.05    0.06    0.06    0.05    0.03    0.05
      13       8      13      22    0.18    0.21    0.13    0.13    0.11    0.12    0.19    0.12    0.23    0.21
      13       8      13      23    0.20    0.19    0.25    0.20    0.22    0.16    0.14    0.12    0.09    0.13
      13       8      14       0    0.20    0.19    0.16    0.11    0.12    0.15    0.13    0.09    0.11    0.08
      13       8      14       1    0.67    0.45    0.37    0.42    0.23    0.27    0.12    0.13    0.17    0.13
      13       8      14       2    0.19    0.23    0.24    0.25    0.23    0.25    0.13    0.15    0.13    0.18
      13       8      14       3    0.23    0.17    0.15    0.12    0.08    0.10    0.10    0.09    0.11    0.07
      13       8      14       4    0.25    0.18    0.21    0.17    0.07    0.09    0.15    0.10    0.15    0.13
      13       8      14       5    0.21    0.14    0.26    0.15    0.15    0.15    0.19    0.18    0.22    0.26
      13       8      14       6    0.16    0.11    0.11    0.12    0.14    0.14    0.23    0.12    0.08    0.10
      13       8      14       7    0.11    0.08    0.18    0.11    0.11    0.11    0.24    0.07    0.08    0.12
      13       8      14       8    0.16    0.14    0.17    0.24    0.11    0.12    0.30    0.12    0.20    0.17
      13       8      14       9    0.17    0.17    0.20    0.24    0.16    0.19    0.32    0.15    0.19    0.22
      13       8      14      10    0.15    0.12    0.15    0.24    0.26    0.15    0.47    0.16    0.18    0.25
      13       8      14      11    0.23    0.14    0.21    0.17    0.18    0.20    0.37    0.17    0.20    0.16
      13       8      14      12    0.17    0.14    0.13    0.15    0.18    0.16    0.40    0.20    0.17    0.17
      13       8      14      13    0.17    0.21    0.19    0.23    0.13    0.17    0.32    0.11    0.15    0.23
      13       8      14      14    0.18    0.19    0.14    0.24    0.13    0.23    0.31    0.18    0.17    0.21
      13       8      14      15    0.20    0.17    0.19    0.23    0.16    0.21    0.31    0.22    0.24    0.15
      13       8      14      16    0.15    0.17    0.18    0.25    0.22    0.23    0.35    0.13    0.19    0.23
      13       8      14      17    0.18    0.15    0.13    0.23    0.11    0.14    0.30    0.09    0.15    0.16
      13       8      14      18    0.20    0.14    0.17    0.20    0.08    0.18    0.28    0.16    0.16    0.22
      13       8      14      19    0.22    0.22    0.16    0.13    0.18    0.19    0.27    0.28    0.26    0.24
      13       8      14      20    0.17    0.12    0.13    0.22    0.11    0.14    0.27    0.08    0.06    0.07
      13       8      14      21    0.15    0.15    0.16    0.16    0.11    0.11    0.22    0.08    0.08    0.07
      13       8      14      22    0.09    0.07    0.09    0.13    0.07    0.11    0.22    0.06    0.07    0.11
      13       8      14      23    0.10    0.08    0.07    0.18    0.06    0.05    0.15    0.06    0.05    0.08
      13       8      15       0    0.09    0.08    0.11    0.10    0.05    0.09    0.13    0.05    0.04    0.05
      13       8      15       1    0.09    0.08    0.09    0.12    0.07    0.06    0.17    0.03    0.05    0.08
      13       8      15       2    0.09    0.05    0.08    0.07    0.06    0.09    0.13    0.06    0.05    0.06
      13       8      15       3    0.14    0.10    0.08    0.12    0.04    0.11    0.12    0.05    0.04    0.05
      13       8      15       4    0.10    0.07    0.08    0.10    0.09    0.08    0.08    0.05    0.04    0.04
      13       8      15       5    0.09    0.07    0.08    0.11    0.07    0.10    0.07    0.06    0.04    0.13
      13       8      15       6    0.10    0.06    0.10    0.12    0.07    0.12    0.09    0.08    0.09    0.09
      13       8      15       7    0.09    0.06    0.12    0.09    0.04    0.12    0.13    0.05    0.08    0.06
      13       8      15       8    0.10    0.15    0.11    0.10    0.11    0.10    0.11    0.06    0.08    0.12
      13       8      15       9    0.09    0.07    0.10    0.18    0.10    0.08    0.25    0.09    0.10    0.12
      13       8      15      10    0.17    0.14    0.16    0.30    0.29    0.12    0.31    0.13    0.25    0.16
      13       8      15      11    0.24    0.32    0.52    0.52    0.29    0.63    0.63    0.49    0.37    0.42
